time	value
2004-02-12	927.5
2004-02-13	928
2004-02-14	923.6
2004-02-15	921.8
2004-02-16	924.8
2004-02-17	922.8
2004-02-18	918.4
2004-02-19	919.6
2004-02-20	919.4
2004-02-21	911.6
2004-02-22	905.1
2004-02-23	910
2004-02-24	910.7
2004-02-25	902.6
2004-02-26	898.1
2004-02-27	896
2004-02-28	900
2004-02-29	913.6
2004-03-01	924.3
2004-03-02	924.4
2004-03-03	924.9
2004-03-04	921.9
2004-03-05	917.3
2004-03-06	913
2004-03-07	917.8
2004-03-08	923.8
2004-03-09	923.7
2004-03-10	919.6
2004-03-11	916.9
2004-03-12	912.3
2004-03-13	915.3
2004-03-14	923.3
2004-03-15	926.6
2004-03-16	929.5
2004-03-17	927.6
2004-03-18	922.8
2004-03-19	915
2004-03-20	907.5
2004-03-21	903.2
2004-03-22	906.5
2004-03-23	911
2004-03-24	913.3
2004-03-25	914.7
2004-03-26	915.3
2004-03-27	914.2
2004-03-28	916.7
2004-03-29	920
2004-03-30	917.6
2004-03-31	913.3
2004-04-01	912.7
2004-04-02	912.8
2004-04-03	918.5
2004-04-04	916.2
2004-04-05	909.5
2004-04-06	901.1
2004-04-07	903.7
2004-04-08	909.5
2004-04-09	913
2004-04-10	912.3
2004-04-11	918
2004-04-12	921.8
2004-04-13	920.5
2004-04-14	920.8
2004-04-15	918.9
2004-04-16	915.5
2004-04-17	906
2004-04-18	896
2004-04-19	898.1
2004-04-20	906.8
2004-04-21	914.6
2004-04-22	916.2
2004-04-23	920.2
2004-04-24	923.8
2004-04-25	925.4
2004-04-26	921.6
2004-04-27	914.6
2004-04-28	911
2004-04-29	906.8
2004-04-30	903.4
2004-05-01	906.9
2004-05-02	909.1
2004-05-03	905.2
2004-05-04	895.2
2004-05-05	890.9
2004-05-06	895.3
2004-05-07	895.7
2004-05-08	898
2004-05-09	904.7
2004-05-10	911.5
2004-05-11	916
2004-05-12	916.3
2004-05-13	917.2
2004-05-14	922.2
2004-05-15	925.3
2004-05-16	926.4
2004-05-17	925.4
2004-05-18	923.8
2004-05-19	922.9
2004-05-20	919.7
2004-05-21	916.6
2004-05-22	920.3
2004-05-23	921.5
2004-05-24	922.7
2004-05-25	920.1
2004-05-26	918.5
2004-05-27	921.7
2004-05-28	925.2
2004-05-29	925.7
2004-05-30	922.2
2004-05-31	918.5
2004-06-01	917.6
2004-06-02	918.6
2004-06-03	924.2
2004-06-04	920
2004-06-05	916.4
2004-06-06	920.8
2004-06-07	922.2
2004-06-08	923
2004-06-09	922.6
2004-06-10	921.5
2004-06-11	918.7
2004-06-12	918.8
2004-06-13	926.4
2004-06-14	928.2
2004-06-15	920
2004-06-16	918.3
2004-06-17	911.5
2004-06-18	907.4
2004-06-19	906.1
2004-06-20	908.2
2004-06-21	912
2004-06-22	915.8
2004-06-23	907.3
2004-06-24	908.9
2004-06-25	916.2
2004-06-26	922.2
2004-06-27	919.5
2004-06-28	923.5
2004-06-29	924
2004-06-30	919
2004-07-01	913
2004-07-02	913.5
2004-07-03	914.3
2004-07-04	916.8
2004-07-05	917.6
2004-07-06	922
2004-07-07	918
2004-07-08	912.8
2004-07-09	910.6
2004-07-10	914.2
2004-07-11	911.5
2004-07-12	910.8
2004-07-13	915.4
2004-07-14	917.7
2004-07-15	917
2004-07-16	917.7
2004-07-17	918
2004-07-18	918
2004-07-19	920.1
2004-07-20	916.9
2004-07-21	919
2004-07-22	921.7
2004-07-23	921.7
2004-07-24	924.1
2004-07-25	919.7
2004-07-26	916.1
2004-07-27	921.1
2004-07-28	922.4
2004-07-29	920.7
2004-07-30	921.6
2004-07-31	922.4
2004-08-01	920.9
2004-08-02	919.1
2004-08-03	915.3
2004-08-04	915.1
2004-08-05	916.4
2004-08-06	917.4
2004-08-07	917.5
2004-08-08	915.5
2004-08-09	916.6
2004-08-10	916.7
2004-08-11	915.6
2004-08-12	912.1
2004-08-13	908.7
2004-08-14	914.8
2004-08-15	921
2004-08-16	912.9
2004-08-17	910.6
2004-08-18	910.2
2004-08-19	911.2
2004-08-20	910.8
2004-08-21	913.7
2004-08-22	922.5
2004-08-23	919.2
2004-08-24	913
2004-08-25	910.4
2004-08-26	913.6
2004-08-27	914.6
2004-08-28	914.6
2004-08-29	915.6
2004-08-30	912.4
2004-08-31	916.2
2004-09-01	920.1
2004-09-02	921.8
2004-09-03	925.6
2004-09-04	930.9
2004-09-05	930.6
2004-09-06	928.6
2004-09-07	931.2
2004-09-08	932.4
2004-09-09	930.3
2004-09-10	922.7
2004-09-11	918.5
2004-09-12	916.4
2004-09-13	913.3
2004-09-14	911.7
2004-09-15	917.1
2004-09-16	926
2004-09-17	925.2
2004-09-18	919.1
2004-09-19	918
2004-09-20	914.6
2004-09-21	912.6
2004-09-22	912.7
2004-09-23	905.8
2004-09-24	911
2004-09-25	917.5
2004-09-26	920.1
2004-09-27	920
2004-09-28	918.8
2004-09-29	915.8
2004-09-30	921.1
2004-10-01	920.9
2004-10-02	920.2
2004-10-03	922.7
2004-10-04	917
2004-10-05	915.1
2004-10-06	916.7
2004-10-07	918.9
2004-10-08	917.7
2004-10-09	918.2
2004-10-10	917.2
2004-10-11	920.6
2004-10-12	919.8
2004-10-13	916.8
2004-10-14	908.3
2004-10-15	901.1
2004-10-16	901
2004-10-17	902
2004-10-18	907.1
2004-10-19	911.4
2004-10-20	907.3
2004-10-21	911.7
2004-10-22	917
2004-10-23	914
2004-10-24	912.3
2004-10-25	911.2
2004-10-26	913.3
2004-10-27	908.9
2004-10-28	903.7
2004-10-29	903.3
2004-10-30	908.6
2004-10-31	918.3
2004-11-01	919.7
2004-11-02	918.9
2004-11-03	919.5
2004-11-04	920.2
2004-11-05	923.2
2004-11-06	920.1
2004-11-07	919.5
2004-11-08	916.9
2004-11-09	910.4
2004-11-10	906.9
2004-11-11	917.1
2004-11-12	917.8
2004-11-13	920.4
2004-11-14	927.7
2004-11-15	924
2004-11-16	922.5
2004-11-17	918.1
2004-11-18	909
2004-11-19	906.3
2004-11-20	915.6
2004-11-21	920.9
2004-11-22	913.9
2004-11-23	920.8
2004-11-24	929.5
2004-11-25	925
2004-11-26	920.1
2004-11-27	920.4
2004-11-28	914
2004-11-29	915.2
2004-11-30	913.2
2004-12-01	907.1
2004-12-02	910
2004-12-03	918.3
2004-12-04	926.6
2004-12-05	926.1
2004-12-06	926.7
2004-12-07	927.4
2004-12-08	928.7
2004-12-09	926
2004-12-10	923.9
2004-12-11	925.3
2004-12-12	926.5
2004-12-13	925.7
2004-12-14	925.6
2004-12-15	921.4
2004-12-16	910.6
2004-12-17	896.2
2004-12-18	902.5
2004-12-19	905.9
2004-12-20	918.3
2004-12-21	919.3
2004-12-22	914.5
2004-12-23	906.9
2004-12-24	902.7
2004-12-25	896.2
2004-12-26	904.4
2004-12-27	912.9
2004-12-28	905.2
2004-12-29	919.6
2004-12-30	926.1
2004-12-31	921.7
2005-01-01	919.6
2005-01-02	915.9
2005-01-03	924.5
2005-01-04	922.9
2005-01-05	921.7
2005-01-06	924.1
2005-01-07	924.4
2005-01-08	915.5
2005-01-09	922.2
2005-01-10	921.3
2005-01-11	922.4
2005-01-12	920.1
2005-01-13	921.9
2005-01-14	927
2005-01-15	926.7
2005-01-16	923.2
2005-01-17	917.1
2005-01-18	898.4
2005-01-19	906.1
2005-01-20	901.5
2005-01-21	902.7
2005-01-22	911.3
